X--Trace 1::[interactive: TIME],Y--Trace 1::[PR1: V(1)],,X--Trace 2::[interactive: TIME],Y--Trace 2::[PR2: I(R2)]
0.2749915795329733,-0.05288267521563858,,0.2749915795329733,0.0004077089803196902
0.2750228295329733,0.14295078900072292,,0.2750228295329733,0.0007412998647261543
0.2750540795329733,0.333290734563745,,0.2750540795329733,0.0010464030110574328
0.27508532953297327,0.5108225041092872,,0.27508532953297327,0.0013112934765037538
0.27511657953297325,0.6687236512942742,,0.27511657953297325,0.0015257916690295072
0.27514782953297323,0.8009261235844548,,0.27514782953297323,0.0016816545433880835
0.2751790795329732,0.9023494541100276,,0.2751790795329732,0.0017728923767273898
0.2752103295329732,0.9690960011576448,,0.2752103295329732,0.0017959989502787312
0.2752415795329732,0.9986007323559856,,0.2752415795329732,0.0017500862913785017
0.27527282953297316,0.9897297974317442,,0.27527282953297316,0.001636918797760517
0.27530407953297314,0.9428241014390898,,0.27530407953297314,0.0014608454327392673
0.2753353295329731,0.8596862039701292,,0.2753353295329731,0.0012286325969896774
0.2753665795329731,0.7435110477999773,,0.2753665795329731,0.0009492040995624699
0.2753978295329731,0.5987631790288148,,0.2753978295329731,0.0006332982209091362
0.2754290795329731,0.4310051770780613,,0.2754290795329731,0.00029305504678441057
0.27546032953297306,0.24668388788251938,,0.27546032953297306,-0.00005845006844143621
0.27549157953297304,0.052882675217352265,,0.27549157953297304,-0.00040770898031669073
0.275522829532973,-0.1429507889992495,,0.275522829532973,-0.0007412998647237771
0.275554079532973,-0.333290734562127,,0.275554079532973,-0.0010464030110549044
0.275585329532973,-0.5108225041076164,,0.275585329532973,-0.0013112934765012537
0.27561657953297297,-0.6687236512929984,,0.27561657953297297,-0.001525791669027882
0.27564782953297295,-0.8009261235834273,,0.27564782953297295,-0.0016816545433869998
0.27567907953297294,-0.902349454109288,,0.27567907953297294,-0.0017728923767268898
0.2757103295329729,-0.9690960011571654,,0.2757103295329729,-0.0017959989502787275
0.2757415795329729,-0.9986007323558947,,0.2757415795329729,-0.0017500862913792097
0.2757728295329729,-0.9897297974319895,,0.2757728295329729,-0.0016369187977617972
0.27580407953297287,-0.9428241014396618,,0.27580407953297287,-0.0014608454327410705
0.27583532953297285,-0.8596862039708896,,0.27583532953297285,-0.0012286325969917138
0.27586657953297283,-0.743511047801277,,0.27586657953297283,-0.0009492040995653973
0.2758978295329728,-0.5987631790301893,,0.2758978295329728,-0.0006332982209120232
0.2759290795329728,-0.43100517707940467,,0.2759290795329728,-0.00029305504678706355
0.2759603295329728,-0.24668388788418244,,0.2759603295329728,0.0000584500684383308
0.27599157953297276,-0.052882675219293,,0.27599157953297276,0.000407708980313234
0.27602282953297275,0.14295078899755104,,0.27602282953297275,0.0007412998647209738
0.27605407953297273,0.333290734560509,,0.27605407953297273,0.001046403011052403
0.2760853295329727,0.510822504106141,,0.2760853295329727,0.0013112934764991503
0.2761165795329727,0.6687236512915534,,0.2761165795329727,0.001525791669025936
0.2761478295329727,0.8009261235822636,,0.2761478295329727,0.0016816545433856762
0.27617907953297266,0.9023494541085484,,0.27617907953297266,0.0017728923767264218
0.27621032953297264,0.9690960011567421,,0.27621032953297264,0.0017959989502788598
0.2762415795329726,0.998600732355816,,0.2762415795329726,0.0017500862913799615
0.2762728295329726,0.9897297974322673,,0.2762728295329726,0.0016369187977631563
0.2763040795329726,0.9428241014402338,,0.2763040795329726,0.0014608454327428855
0.2763353295329726,0.8596862039717662,,0.2763353295329726,0.0012286325969939813
0.27636657953297256,0.7435110478024245,,0.27636657953297256,0.000949204099568031
0.27639782953297254,0.5987631790317459,,0.27639782953297254,0.0006332982209152699
0.2764290795329725,0.43100517708095315,,0.2764290795329725,0.0002930550467900987
0.2764603295329725,0.24668388788584547,,0.2764603295329725,-0.00005845006843525532
0.2764915795329725,0.05288267522100668,,0.2764915795329725,-0.00040770898031023653
0.27652282953297247,-0.14295078899562755,,0.27652282953297247,-0.0007412998647177417
0.27655407953297245,-0.33329073455910546,,0.27655407953297245,-0.0010464030110503336
0.27658532953297243,-0.5108225041046658,,0.27658532953297243,-0.001311293476497045
0.2766165795329724,-0.6687236512902774,,0.2766165795329724,-0.0015257916690243096
0.2766478295329724,-0.8009261235813722,,0.2766478295329724,-0.0016816545433848513
0.2766790795329724,-0.9023494541077107,,0.2766790795329724,-0.0017728923767257204
0.27671032953297237,-0.9690960011563188,,0.27671032953297237,-0.0017959989502789595
0.27674157953297235,-0.9986007323557253,,0.27674157953297235,-0.0017500862913806608
0.27677282953297233,-0.9897297974325127,,0.27677282953297233,-0.001636918797764428
0.2768040795329723,-0.9428241014408815,,0.2768040795329723,-0.0014608454327448255
0.2768353295329723,-0.8596862039726428,,0.2768353295329723,-0.0012286325969962236
0.2768665795329723,-0.7435110478035721,,0.2768665795329723,-0.0009492040995706422
0.27689782953297226,-0.5987631790331204,,0.27689782953297226,-0.0006332982209181494
0.27692907953297224,-0.4310051770827068,,0.27692907953297224,-0.00029305504679352594
0.2769603295329722,-0.24668388788728818,,0.2769603295329722,0.00005845006843262033
0.2769915795329722,-0.05288267522272037,,0.2769915795329722,0.0004077089803072345
0.2770228295329722,0.1429507889939291,,0.2770228295329722,0.0007412998647149337
0.2770540795329722,0.3332907345572731,,0.2770540795329722,0.0010464030110474193
0.27708532953297216,0.510822504102995,,0.27708532953297216,0.0013112934764945886
0.27711657953297214,0.6687236512890015,,0.27711657953297214,0.0015257916690227245
0.2771478295329721,0.8009261235803447,,0.2771478295329721,0.0016816545433838046
0.2771790795329721,0.9023494541069711,,0.2771790795329721,0.001772892376725254
0.2772103295329721,0.9690960011558393,,0.2772103295329721,0.0017959989502789866
0.27724157953297207,0.9986007323556345,,0.27724157953297207,0.0017500862913813972
0.27727282953297205,0.9897297974327255,,0.27727282953297205,0.0016369187977656717
0.27730407953297204,0.9428241014414535,,0.27730407953297204,0.0014608454327466548
0.277335329532972,0.8596862039736356,,0.277335329532972,0.0012286325969987255
0.277366579532972,0.7435110478045677,,0.277366579532972,0.0009492040995729862
0.277397829532972,0.5987631790344948,,0.277397829532972,0.0006332982209210655
0.27742907953297197,0.43100517708425534,,0.27742907953297197,0.000293055046796596
0.27746032953297195,0.24668388788895124,,0.27746032953297195,-0.00005845006842951296
0.27749157953297193,0.0528826752246611,,0.27749157953297193,-0.00040770898030377593
0.2775228295329719,-0.14295078899223063,,0.2775228295329719,-0.0007412998647121286
0.2775540795329719,-0.33329073455565517,,0.2775540795329719,-0.001046403011044916
0.2775853295329719,-0.5108225041015197,,0.2775853295329719,-0.0013112934764924835
0.27761657953297186,-0.6687236512875565,,0.27761657953297186,-0.0015257916690207766
0.27764782953297185,-0.8009261235793171,,0.27764782953297185,-0.0016816545433827389
0.27767907953297183,-0.9023494541063294,,0.27767907953297183,-0.0017728923767249567
0.2777103295329718,-0.9690960011554159,,0.2777103295329718,-0.0017959989502790935
0.2777415795329718,-0.9986007323555438,,0.2777415795329718,-0.0017500862913821026
0.2777728295329718,-0.9897297974329707,,0.2777728295329718,-0.0016369187977669493
0.27780407953297176,-0.9428241014420253,,0.27780407953297176,-0.0014608454327484555
0.27783532953297174,-0.8596862039745122,,0.27783532953297174,-0.0012286325970009802
0.2778665795329717,-0.7435110478057152,,0.2778665795329717,-0.0009492040995756087
0.2778978295329717,-0.5987631790360514,,0.2778978295329717,-0.0006332982209243018
0.2779290795329717,-0.4310051770858038,,0.2779290795329717,-0.00029305504679962214
0.2779603295329717,-0.24668388789083462,,0.2779603295329717,0.00005845006842602648
0.27799157953297166,-0.052882675226374784,,0.27799157953297166,0.00040770898030081064
0.27802282953297164,0.14295078899030714,,0.27802282953297164,0.0007412998647089256
0.2780540795329716,0.3332907345540372,,0.2780540795329716,0.0010464030110424651
0.2780853295329716,0.5108225041002399,,0.2780853295329716,0.001311293476490798
0.2781165795329716,0.6687236512862806,,0.2781165795329716,0.0015257916690191728
0.27814782953297157,0.8009261235782896,,0.27814782953297157,0.0016816545433816746
0.27817907953297155,0.9023494541055898,,0.27817907953297155,0.0017728923767244744
0.27821032953297153,0.9690960011549926,,0.27821032953297153,0.001795998950279213
0.2782415795329715,0.998600732355441,,0.2782415795329715,0.001750086291382797
0.2782728295329715,0.9897297974332161,,0.2782728295329715,0.0016369187977682388
0.2783040795329715,0.9428241014426731,,0.2783040795329715,0.0014608454327504114
0.27833532953297146,0.8596862039753889,,0.27833532953297146,0.001228632597003237
0.27836657953297145,0.7435110478070148,,0.27836657953297145,0.0009492040995785223
0.27839782953297143,0.5987631790370616,,0.27839782953297143,0.0006332982209264829
0.2784290795329714,0.43100517708735236,,0.2784290795329714,0.00029305504680269396
0.2784603295329714,0.24668388789249768,,0.2784603295329714,-0.000058450068422917524
0.2784915795329714,0.05288267522786141,,0.2784915795329714,-0.0004077089802982149
0.27852282953297136,-0.1429507889886087,,0.27852282953297136,-0.0007412998647060691
0.27855407953297134,-0.3332907345524192,,0.27855407953297134,-0.001046403011039915
0.2785853295329713,-0.5108225040987646,,0.2785853295329713,-0.0013112934764886507
0.2786165795329713,-0.6687236512850047,,0.2786165795329713,-0.0015257916690175081
0.2786478295329713,-0.8009261235771259,,0.2786478295329713,-0.0016816545433802964
0.2786790795329713,-0.9023494541048501,,0.2786790795329713,-0.001772892376723957
0.27871032953297126,-0.9690960011545132,,0.27871032953297126,-0.0017959989502791933
0.27874157953297124,-0.9986007323553503,,0.27874157953297124,-0.0017500862913834908
0.2787728295329712,-0.9897297974334939,,0.2787728295329712,-0.0016369187977695674
0.2788040795329712,-0.9428241014430935,,0.2788040795329712,-0.00146084543275191
0.2788353295329712,-0.8596862039762654,,0.2788353295329712,-0.001228632597005496
0.27886657953297117,-0.7435110478081625,,0.27886657953297117,-0.0009492040995811488
0.27889782953297115,-0.5987631790386182,,0.27889782953297115,-0.0006332982209297225
0.27892907953297114,-0.431005177089106,,0.27892907953297114,-0.00029305504680611304
0.2789603295329711,-0.24668388789416074,,0.2789603295329711,0.00005845006841987078
0.2789915795329711,-0.05288267522957509,,0.2789915795329711,0.00040770898029524375
0.2790228295329711,0.14295078898691022,,0.2790228295329711,0.0007412998647032894
0.27905407953297107,0.3332907345505869,,0.27905407953297107,0.0010464030110370272
0.27908532953297105,0.5108225040972894,,0.27908532953297105,0.0013112934764865903
0.27911657953297103,0.6687236512838978,,0.27911657953297103,0.001525791669016245
0.279147829532971,0.8009261235760984,,0.279147829532971,0.0016816545433792312
0.279179079532971,0.9023494541040125,,0.279179079532971,0.0017728923767232874
0.279210329532971,0.9690960011542021,,0.279210329532971,0.001795998950279536
0.27924157953297096,0.9986007323552595,,0.27924157953297096,0.0017500862913842044
0.27927282953297095,0.9897297974337392,,0.27927282953297095,0.0016369187977708524
0.27930407953297093,0.9428241014437412,,0.27930407953297093,0.001460845432753862
0.2793353295329709,0.8596862039772581,,0.2793353295329709,0.0012286325970079699
0.2793665795329709,0.7435110478093101,,0.2793665795329709,0.000949204099583757
0.2793978295329709,0.5987631790399927,,0.2793978295329709,0.0006332982209325993
0.27942907953297086,0.43100517709065456,,0.27942907953297086,0.0002930550468091475
0.27946032953297084,0.24668388789604412,,0.27946032953297084,-0.00005845006841637625
0.2794915795329708,0.05288267523128878,,0.2794915795329708,-0.0004077089802922712
0.2795228295329708,-0.1429507889854368,,0.2795228295329708,-0.0007412998647009368
0.2795540795329708,-0.3332907345489689,,0.2795540795329708,-0.0010464030110345212
0.27958532953297077,-0.5108225040956186,,0.27958532953297077,-0.001311293476484111
0.27961657953297075,-0.6687236512826219,,0.27961657953297075,-0.0015257916690146385
0.27964782953297074,-0.8009261235750709,,0.27964782953297074,-0.0016816545433781646
0.2796790795329707,-0.9023494541032728,,0.2796790795329707,-0.0017728923767228028
0.2797103295329707,-0.9690960011537226,,0.2797103295329707,-0.001795998950279546
0.2797415795329707,-0.9986007323551568,,0.2797415795329707,-0.0017500862913849026
0.27977282953297067,-0.9897297974339846,,0.27977282953297067,-0.001636918797772145
0.27980407953297065,-0.9428241014443132,,0.27980407953297065,-0.001460845432755676
0.27983532953297063,-0.8596862039779025,,0.27983532953297063,-0.001228632597009795
0.2798665795329706,-0.7435110478106097,,0.2798665795329706,-0.0009492040995867056
0.2798978295329706,-0.5987631790413671,,0.2798978295329706,-0.0006332982209355054
0.2799290795329706,-0.43100517709199787,,0.2799290795329706,-0.0002930550468118176
0.27996032953297056,-0.24668388789770718,,0.27996032953297056,0.0000584500684132551
0.27999157953297055,-0.05288267523322951,,0.27999157953297055,0.0004077089802888001
0.28002282953297053,0.14295078898373834,,0.28002282953297053,0.0007412998646981203
0.2800540795329705,0.3332907345473509,,0.2800540795329705,0.0010464030110320073
0.2800853295329705,0.5108225040941433,,0.2800853295329705,0.0013112934764819963
0.2801165795329705,0.668723651281177,,0.2801165795329705,0.0015257916690126821
0.28014782953297046,0.8009261235739072,,0.28014782953297046,0.001681654543376832
0.28017907953297044,0.9023494541025332,,0.28017907953297044,0.0017728923767223266
